amount,transaction_time,failed_login_attempts,device_id,ip_address,city,is_fraud
528.2819748826726,5,3,device_4,192.168.50.64,Hyderabad,0
1408.7491475385834,21,4,device_65,192.168.95.2,Kolkata,1
259.805156917394,11,2,device_41,192.168.173.95,Mumbai,0
80.10427855017636,21,3,device_15,192.168.62.142,Hyderabad,0
342.1403038870571,11,2,device_54,192.168.74.222,Hyderabad,0
175.80835850006284,9,3,device_64,192.168.100.111,Jaipur,0
2654.9500858806246,22,2,device_72,192.168.104.15,Jaipur,0
1650.8870804845694,5,4,device_15,192.168.14.159,Kolkata,1
1003.494190520531,16,4,device_79,192.168.157.27,Ahmedabad,1
2051.519730520813,18,0,device_50,192.168.85.9,Lucknow,0
1627.9689407405565,17,3,device_22,192.168.20.227,Hyderabad,0
206.49547635863908,5,0,device_18,192.168.186.79,Lucknow,0
2230.813405235561,23,1,device_80,192.168.216.177,Ahmedabad,0
775.099901966172,18,4,device_2,192.168.57.144,Bangalore,1
1647.3482913035662,9,3,device_36,192.168.100.75,Delhi,0
2264.2426492862314,23,0,device_20,192.168.249.136,Kolkata,0
382.7307164183185,7,0,device_16,192.168.67.19,Chennai,0
116.59216012385083,20,1,device_67,192.168.238.105,Ahmedabad,0
258.68674613938134,23,0,device_30,192.168.195.164,Mumbai,0
557.0576927486144,5,2,device_55,192.168.217.188,Lucknow,0
1703.829726638945,20,4,device_66,192.168.164.11,Bangalore,1
1971.3449718798333,6,0,device_99,192.168.51.126,Pune,0
6.976409181650647,23,0,device_26,192.168.80.183,Lucknow,0
714.8761593385558,0,1,device_57,192.168.54.17,Hyderabad,0
540.2733209186713,17,2,device_69,192.168.190.170,Lucknow,0
251.1673382758245,23,0,device_2,192.168.24.145,Chennai,0
127.68039154564681,19,4,device_56,192.168.48.84,Ahmedabad,1
411.9085798624325,11,4,device_84,192.168.214.198,Mumbai,1
2863.1211226911496,15,0,device_62,192.168.7.142,Mumbai,0
390.3838028814744,9,2,device_34,192.168.11.12,Pune,0
731.4528057601519,9,4,device_98,192.168.110.133,Jaipur,1
1214.0869768808548,13,4,device_56,192.168.133.128,Hyderabad,1
451.97449896696236,19,2,device_55,192.168.148.54,Ahmedabad,0
3567.7981382916996,9,2,device_20,192.168.55.186,Lucknow,0
3282.009864541398,9,0,device_50,192.168.79.90,Pune,0
290.06129499220526,10,3,device_25,192.168.97.249,Delhi,0
687.6592784638473,22,1,device_84,192.168.127.30,Chennai,0
357.9304600790468,1,3,device_25,192.168.24.215,Jaipur,1
335.2496763810817,19,3,device_53,192.168.201.131,Jaipur,0
37.584477765522536,7,4,device_14,192.168.122.100,Bangalore,1
940.4920709825931,22,2,device_60,192.168.176.71,Bangalore,0
698.5196328296385,6,4,device_43,192.168.150.14,Delhi,1
52.85108738039248,7,1,device_62,192.168.48.29,Pune,0
326.6259210103694,0,0,device_76,192.168.50.208,Kolkata,0
2388.8609510893402,20,1,device_69,192.168.240.226,Chennai,0
273.86055214207704,1,4,device_63,192.168.138.199,Pune,1
156.53086098546976,17,4,device_2,192.168.217.27,Hyderabad,1
672.2721094736362,14,4,device_54,192.168.79.96,Chennai,1
4244.03698261526,0,4,device_16,192.168.156.137,Jaipur,1
277.1448135597262,4,3,device_55,192.168.71.251,Jaipur,1
1115.1550102972933,1,0,device_94,192.168.248.80,Hyderabad,0
1433.8876262394629,19,3,device_43,192.168.154.227,Kolkata,0
271.3331723358058,2,4,device_61,192.168.81.87,Delhi,1
1302.748928492316,18,2,device_38,192.168.8.2,Bangalore,0
458.522799264304,17,3,device_45,192.168.223.185,Jaipur,0
1000.5037477317713,21,4,device_51,192.168.180.186,Kolkata,1
1003.8378271376382,17,4,device_42,192.168.123.121,Ahmedabad,1
767.3852499523488,13,0,device_24,192.168.96.93,Chennai,0
94.62915881162095,23,1,device_30,192.168.3.136,Delhi,0
1803.644794246297,7,3,device_37,192.168.187.2,Pune,0
386.8102936673966,11,3,device_53,192.168.223.190,Kolkata,0
206.43210660755653,20,3,device_63,192.168.115.49,Delhi,0
41.629759794345205,9,4,device_11,192.168.101.148,Kolkata,1
893.7784045945834,22,0,device_78,192.168.29.145,Ahmedabad,0
1131.8517342673488,19,4,device_23,192.168.74.105,Mumbai,1
16.72694755847062,16,4,device_80,192.168.150.6,Hyderabad,1
717.6305845494884,10,2,device_50,192.168.62.235,Mumbai,0
256.8241470549577,1,0,device_85,192.168.226.31,Delhi,0
1036.124341547692,3,3,device_55,192.168.190.119,Mumbai,1
191.60422253913376,0,1,device_55,192.168.12.12,Kolkata,0
1174.212527567719,14,3,device_4,192.168.191.144,Kolkata,0
488.9587009811018,12,4,device_97,192.168.25.150,Mumbai,1
2760.343817804307,7,0,device_54,192.168.91.88,Hyderabad,0
147.94441343927895,3,0,device_61,192.168.76.245,Hyderabad,0
417.13243399517177,9,0,device_78,192.168.18.45,Ahmedabad,0
120.44428503699642,18,2,device_83,192.168.111.80,Kolkata,0
2586.1903971507236,17,3,device_5,192.168.68.140,Delhi,1
2098.333707160994,4,2,device_95,192.168.177.161,Chennai,0
298.3273700614889,18,1,device_18,192.168.214.191,Hyderabad,0
1078.7627390439145,22,4,device_44,192.168.18.54,Lucknow,1
1699.4840726392213,21,2,device_31,192.168.112.97,Hyderabad,0
810.132360686508,15,2,device_94,192.168.27.234,Ahmedabad,0
754.2794101939461,0,4,device_21,192.168.211.240,Chennai,1
276.8770454379031,11,0,device_47,192.168.78.153,Bangalore,0
97.72614047494073,23,4,device_30,192.168.162.88,Lucknow,1
2275.123225194523,1,3,device_55,192.168.230.188,Hyderabad,1
2306.774427648427,20,4,device_68,192.168.54.87,Mumbai,1
1002.6699194828848,7,0,device_69,192.168.5.236,Kolkata,0
414.0465098113239,17,4,device_41,192.168.123.164,Lucknow,1
429.5676158116439,15,2,device_45,192.168.54.216,Hyderabad,0
1294.4654297271181,4,1,device_74,192.168.164.197,Kolkata,0
2274.0973491072523,21,2,device_91,192.168.39.198,Delhi,0
2181.1325693966132,12,1,device_80,192.168.109.228,Chennai,0
1513.5621919309033,18,4,device_30,192.168.237.132,Jaipur,1
1027.310693567705,2,3,device_77,192.168.74.244,Ahmedabad,1
87.89172619608405,7,4,device_85,192.168.65.213,Bangalore,1
176.2942146834115,11,0,device_45,192.168.168.231,Mumbai,0
2288.2305001775057,1,4,device_45,192.168.37.67,Lucknow,1
932.4939469655895,10,1,device_79,192.168.111.159,Bangalore,0
9.23960561099441,11,2,device_84,192.168.219.209,Ahmedabad,0
106.99690143594933,17,3,device_84,192.168.125.87,Bangalore,1
1089.162387290241,12,4,device_45,192.168.205.47,Chennai,1
5.074437051797003,4,4,device_55,192.168.155.179,Delhi,1
175.31581610419906,21,2,device_59,192.168.148.238,Mumbai,0
795.6978461389317,11,3,device_5,192.168.245.13,Lucknow,0
1177.3152866548126,1,4,device_32,192.168.191.44,Chennai,1
1055.4414821352486,4,4,device_6,192.168.152.125,Chennai,1
253.9498673080245,6,1,device_94,192.168.119.233,Kolkata,1
1245.4172888985388,23,1,device_26,192.168.251.131,Delhi,1
270.82375905280594,11,0,device_37,192.168.126.235,Jaipur,0
393.6349089180844,15,2,device_13,192.168.138.193,Delhi,0
1372.3575516657907,22,3,device_93,192.168.49.124,Delhi,1
1048.773814302768,7,4,device_69,192.168.186.205,Chennai,1
1891.956077463401,8,4,device_25,192.168.78.225,Jaipur,1
1071.8132881697625,14,0,device_13,192.168.130.194,Hyderabad,0
840.0443055872574,4,4,device_88,192.168.103.105,Kolkata,1
98.35706144841049,12,2,device_95,192.168.120.31,Delhi,0
458.41630720702005,4,0,device_20,192.168.68.226,Hyderabad,0
308.1601478588312,10,2,device_72,192.168.211.250,Jaipur,0
279.70020366242125,9,0,device_60,192.168.37.201,Delhi,0
3612.309406162926,19,4,device_73,192.168.24.205,Mumbai,1
499.3874970400238,12,0,device_21,192.168.44.222,Hyderabad,0
2226.055211248523,8,1,device_61,192.168.83.41,Hyderabad,0
997.3343857364831,20,3,device_84,192.168.202.179,Mumbai,0
1583.8252526883998,13,4,device_79,192.168.42.108,Hyderabad,1
698.4353243887705,17,3,device_26,192.168.206.40,Bangalore,0
860.155902641585,14,4,device_54,192.168.48.113,Delhi,1
678.2934333416935,9,3,device_42,192.168.84.4,Lucknow,0
217.2148953252385,23,1,device_11,192.168.230.108,Hyderabad,0
1281.7618030658039,6,3,device_37,192.168.60.114,Ahmedabad,0
329.57736836626293,7,0,device_11,192.168.167.5,Pune,0
24.616481080688615,2,3,device_27,192.168.106.224,Jaipur,1
1036.968786295274,14,4,device_94,192.168.6.251,Ahmedabad,1
194.9335702248227,15,2,device_83,192.168.14.198,Mumbai,0
2821.083147273303,3,3,device_34,192.168.126.206,Delhi,1
3077.5624127880233,20,3,device_38,192.168.140.62,Delhi,0
2463.5098846338415,5,3,device_61,192.168.27.54,Ahmedabad,0
462.28739649736673,0,4,device_87,192.168.90.12,Hyderabad,1
15.577315371944383,3,3,device_53,192.168.136.74,Jaipur,1
2635.52345733189,10,4,device_65,192.168.144.180,Delhi,1
558.9382770530614,11,4,device_3,192.168.26.136,Hyderabad,1
3400.842016122056,4,2,device_67,192.168.233.45,Mumbai,0
3313.7354761302054,22,0,device_28,192.168.221.84,Bangalore,0
1917.387017179419,20,4,device_14,192.168.209.147,Kolkata,1
348.7760681721603,15,1,device_52,192.168.145.103,Jaipur,0
486.29193209869356,12,3,device_30,192.168.124.193,Mumbai,0
1904.7266524780798,12,1,device_58,192.168.123.116,Chennai,0
381.1462314307171,16,3,device_54,192.168.157.14,Delhi,0
185.71861629575477,6,2,device_69,192.168.17.13,Pune,0
813.7369920602277,7,4,device_15,192.168.93.226,Hyderabad,1
2751.2934708070416,12,0,device_38,192.168.219.63,Chennai,0
1190.8255977579372,22,4,device_78,192.168.238.33,Ahmedabad,1
844.1123364356555,15,3,device_14,192.168.29.37,Delhi,0
102.22819734932288,3,0,device_57,192.168.103.211,Bangalore,0
954.5307155177177,7,4,device_59,192.168.174.24,Chennai,1
4610.569747846317,15,0,device_8,192.168.142.239,Lucknow,0
150.92058664226414,20,3,device_72,192.168.229.133,Hyderabad,0
730.4953249815037,9,2,device_19,192.168.125.53,Chennai,1
2098.6086379007943,11,2,device_32,192.168.88.98,Bangalore,0
1350.0342483536701,11,4,device_95,192.168.114.95,Jaipur,1
1194.074425301673,4,1,device_29,192.168.158.188,Ahmedabad,0
1212.28755622449,15,3,device_41,192.168.120.73,Kolkata,0
445.4923423149491,0,4,device_75,192.168.219.156,Mumbai,1
347.56208426709514,8,4,device_45,192.168.106.26,Hyderabad,1
1657.3745072597123,11,2,device_13,192.168.18.164,Pune,0
1661.3281990870287,4,0,device_27,192.168.136.146,Lucknow,0
2017.9500473679147,21,3,device_19,192.168.212.58,Chennai,0
2444.6159618366364,19,0,device_26,192.168.253.160,Hyderabad,0
716.0932369329037,21,3,device_53,192.168.93.49,Jaipur,1
696.1843775511992,23,1,device_51,192.168.176.210,Ahmedabad,0
1600.9499323084874,2,2,device_37,192.168.71.65,Bangalore,0
1049.7190748878002,4,1,device_9,192.168.220.33,Kolkata,0
1210.550648511517,1,4,device_92,192.168.50.4,Hyderabad,1
1588.6194749542049,13,2,device_96,192.168.119.84,Pune,0
2207.323476346767,1,4,device_52,192.168.117.244,Mumbai,1
412.4824071376542,12,1,device_54,192.168.164.249,Mumbai,0
470.93678872755635,6,3,device_3,192.168.223.102,Kolkata,0
98.69603918736055,9,4,device_96,192.168.156.131,Lucknow,1
863.4140266094347,12,0,device_69,192.168.6.173,Pune,0
36.604104210856995,15,3,device_8,192.168.23.135,Jaipur,0
626.6069481821096,13,3,device_14,192.168.120.61,Pune,0
782.294585687126,10,1,device_3,192.168.100.65,Jaipur,0
337.6306603145225,9,1,device_24,192.168.134.24,Lucknow,0
893.6325301461753,5,2,device_13,192.168.37.45,Jaipur,1
30.975062101474546,3,2,device_43,192.168.179.100,Ahmedabad,0
38.06349928278938,20,0,device_29,192.168.216.102,Pune,0
1729.351369538136,0,3,device_72,192.168.173.63,Bangalore,1
446.5850242077447,6,0,device_51,192.168.29.101,Bangalore,0
135.88904129742798,23,0,device_42,192.168.109.96,Chennai,0
738.6535882790156,8,1,device_31,192.168.153.10,Pune,0
1469.6479404457352,7,0,device_63,192.168.35.55,Lucknow,0
243.11800342990335,4,0,device_26,192.168.153.219,Pune,0
975.2196186564929,18,4,device_18,192.168.173.96,Mumbai,1
89.21102898989729,9,2,device_82,192.168.123.12,Ahmedabad,0
53.0650959103094,10,2,device_57,192.168.4.106,Mumbai,0
757.9089406255209,14,3,device_7,192.168.90.67,Hyderabad,0
777.9104426947422,5,2,device_48,192.168.145.201,Delhi,0
1014.5374482046159,14,3,device_80,192.168.221.65,Chennai,0
1294.9605629166842,4,4,device_60,192.168.82.105,Kolkata,1
3723.557008699993,18,2,device_33,192.168.181.84,Hyderabad,0
726.2911192303562,21,4,device_3,192.168.185.105,Hyderabad,1
390.0197141059788,18,2,device_4,192.168.226.115,Pune,0
1585.6539797326864,9,2,device_4,192.168.28.240,Hyderabad,0
315.8514654361373,11,4,device_42,192.168.227.16,Delhi,1
577.9834312733013,21,0,device_9,192.168.21.77,Hyderabad,0
81.7051685836699,3,0,device_51,192.168.227.42,Pune,0
25.67760954147438,17,0,device_17,192.168.54.32,Mumbai,0
3287.379923268602,15,0,device_17,192.168.114.38,Hyderabad,0
1807.7676421150625,7,2,device_97,192.168.198.114,Kolkata,0
1190.6427327993417,3,1,device_20,192.168.230.166,Ahmedabad,0
525.8596444651419,22,4,device_14,192.168.182.188,Ahmedabad,1
190.30653614210874,11,1,device_22,192.168.205.110,Jaipur,0
170.12074157285414,1,1,device_52,192.168.245.103,Chennai,0
288.0059891265836,3,3,device_27,192.168.77.175,Delhi,1
796.7906483133146,4,0,device_43,192.168.140.53,Bangalore,0
1253.8492877767758,2,2,device_3,192.168.251.161,Delhi,1
1079.3903496967985,8,0,device_88,192.168.156.121,Jaipur,0
328.41226138899594,20,0,device_94,192.168.3.210,Kolkata,0
3098.1034985563065,17,1,device_8,192.168.154.54,Mumbai,0
1339.0174048752262,10,3,device_86,192.168.40.194,Bangalore,0
808.2304819313313,2,0,device_89,192.168.68.114,Pune,0
946.0304720374351,22,4,device_10,192.168.220.220,Pune,1
544.0378655320513,1,4,device_29,192.168.217.218,Chennai,1
284.6612922740635,8,0,device_40,192.168.237.175,Bangalore,0
440.0141293231124,13,1,device_65,192.168.130.42,Pune,0
1418.1818477567133,3,1,device_21,192.168.162.94,Chennai,0
14.498079720804276,8,2,device_24,192.168.253.149,Kolkata,0
123.38039223997605,12,3,device_73,192.168.236.101,Bangalore,0
47.09437695252053,17,1,device_60,192.168.172.215,Kolkata,0
41.581451917292426,14,2,device_26,192.168.225.124,Pune,0
1934.2030336156586,9,4,device_9,192.168.2.91,Ahmedabad,1
1216.2406117006883,15,4,device_20,192.168.240.59,Delhi,1
642.7845944128924,11,4,device_56,192.168.214.98,Delhi,1
102.95691844781325,19,0,device_99,192.168.16.148,Kolkata,0
676.5179657972333,4,3,device_36,192.168.154.16,Ahmedabad,1
641.4503320943712,1,2,device_36,192.168.198.237,Chennai,0
190.19471280022498,9,3,device_73,192.168.108.23,Mumbai,0
568.8991313023238,0,0,device_22,192.168.42.37,Mumbai,0
508.3366145832069,6,2,device_1,192.168.72.134,Lucknow,0
956.7224329131345,16,2,device_69,192.168.165.116,Jaipur,0
1008.1145360409121,15,1,device_73,192.168.150.6,Hyderabad,0
46.36232402053473,23,3,device_37,192.168.246.32,Lucknow,1
469.3840046550615,2,3,device_83,192.168.145.38,Mumbai,1
983.1249947827285,13,1,device_72,192.168.145.37,Ahmedabad,0
699.4394526077897,9,4,device_96,192.168.151.177,Delhi,1
1941.3494531754386,21,0,device_13,192.168.189.177,Delhi,0
1074.9747640549979,6,3,device_84,192.168.61.77,Mumbai,1
177.8528687673073,16,1,device_43,192.168.160.127,Mumbai,0
73.18243625624083,5,2,device_37,192.168.86.191,Jaipur,0
1028.394147108891,22,1,device_94,192.168.7.150,Mumbai,0
26.86907266739443,21,4,device_74,192.168.85.6,Kolkata,1
881.3473778072906,3,0,device_95,192.168.189.142,Pune,0
2817.255455387152,16,4,device_25,192.168.144.3,Hyderabad,1
856.7824455775444,8,2,device_93,192.168.137.47,Chennai,0
491.3006922239073,3,2,device_88,192.168.85.242,Hyderabad,0
1030.827157844982,6,2,device_21,192.168.94.222,Hyderabad,0
612.9559740510913,22,2,device_41,192.168.252.170,Lucknow,0
788.8143605763202,1,1,device_73,192.168.170.224,Mumbai,0
2838.127146232999,16,2,device_42,192.168.23.3,Kolkata,0
487.9275273501871,23,2,device_42,192.168.129.67,Lucknow,0
3249.091861506754,7,1,device_2,192.168.249.229,Lucknow,0
2357.576183769919,22,2,device_68,192.168.71.131,Pune,0
217.89626094045,14,4,device_8,192.168.228.177,Pune,1
71.88415530315702,14,4,device_96,192.168.67.55,Ahmedabad,1
106.22533548163021,7,3,device_61,192.168.132.31,Pune,0
18.389887847233705,15,4,device_14,192.168.66.206,Kolkata,1
99.20501165575413,18,0,device_77,192.168.101.64,Ahmedabad,0
1148.874872577167,10,0,device_21,192.168.31.117,Bangalore,0
73.84962694642702,1,0,device_24,192.168.191.66,Jaipur,0
384.1571882948685,22,1,device_50,192.168.159.47,Bangalore,0
1863.526040097277,23,4,device_82,192.168.235.22,Hyderabad,1
23.54700318071151,16,0,device_45,192.168.202.244,Lucknow,0
1684.5305061859585,15,3,device_64,192.168.94.225,Kolkata,0
331.08346683962947,14,1,device_64,192.168.83.46,Ahmedabad,0
125.75011982910763,12,3,device_26,192.168.89.186,Bangalore,0
1193.1554084399133,14,4,device_32,192.168.119.189,Lucknow,1
991.3991764332203,3,2,device_57,192.168.246.46,Kolkata,0
2099.4158140869467,15,3,device_53,192.168.1.96,Chennai,0
1328.2935787644003,11,2,device_33,192.168.153.61,Chennai,1
1626.9958059939781,3,1,device_52,192.168.105.81,Chennai,0
331.3338623067386,2,3,device_95,192.168.14.45,Jaipur,1
195.33329604044698,21,3,device_18,192.168.77.230,Pune,0
1388.7563960054247,16,1,device_35,192.168.167.66,Jaipur,0
1644.2091832434196,21,1,device_12,192.168.32.96,Jaipur,0
4657.004890140231,17,0,device_51,192.168.58.104,Kolkata,0
532.079354152605,17,4,device_89,192.168.56.134,Kolkata,1
465.2439119617327,22,3,device_95,192.168.217.67,Hyderabad,1
1497.954503343587,16,3,device_10,192.168.210.178,Ahmedabad,0
416.73367093075314,11,1,device_52,192.168.118.247,Delhi,0
2670.1379243993265,22,1,device_34,192.168.38.235,Chennai,0
1954.8391571662492,20,4,device_67,192.168.131.112,Mumbai,1
560.3556094421597,23,1,device_39,192.168.133.152,Lucknow,0
1389.784716495461,3,2,device_8,192.168.54.34,Delhi,0
1404.6329868550172,11,2,device_96,192.168.239.240,Mumbai,0
108.83751880671802,22,2,device_29,192.168.39.112,Kolkata,0
2328.445680867632,21,2,device_22,192.168.88.228,Delhi,0
703.7074897567544,20,4,device_84,192.168.220.48,Hyderabad,1
1751.33255752333,19,3,device_70,192.168.49.34,Chennai,0
385.7354261645083,14,2,device_61,192.168.208.100,Pune,0
2258.7905145459263,22,1,device_43,192.168.135.18,Lucknow,0
492.9884540601712,15,2,device_49,192.168.70.114,Mumbai,0
10.896806615175478,4,4,device_29,192.168.220.231,Chennai,1
2357.9072969624535,20,1,device_81,192.168.34.51,Hyderabad,0
95.72561054847526,14,2,device_31,192.168.105.93,Pune,0
384.65363338503886,16,3,device_53,192.168.196.142,Lucknow,0
2996.9723831882857,17,1,device_34,192.168.69.89,Pune,0
3007.9495401039894,4,1,device_38,192.168.103.136,Ahmedabad,0
851.9972910552638,12,3,device_57,192.168.143.251,Hyderabad,1
999.2300803905247,18,1,device_4,192.168.83.187,Hyderabad,0
595.0146636228576,12,2,device_2,192.168.11.148,Lucknow,0
347.02277874619705,17,1,device_12,192.168.183.36,Chennai,0
398.48633455038976,13,2,device_35,192.168.82.142,Chennai,0
1116.3235799285062,3,3,device_70,192.168.186.38,Bangalore,1
1395.8378736630773,3,0,device_72,192.168.89.208,Chennai,0
1568.1954162211487,19,3,device_21,192.168.210.1,Chennai,0
1558.8310318487418,19,2,device_61,192.168.104.65,Ahmedabad,0
95.63694654031944,18,4,device_35,192.168.1.243,Pune,1
682.049596573356,12,3,device_48,192.168.213.125,Ahmedabad,0
59.28170644873779,11,4,device_15,192.168.60.25,Chennai,1
797.461315695393,6,4,device_71,192.168.91.138,Delhi,1
582.5552749872835,11,2,device_15,192.168.50.140,Ahmedabad,0
2186.6186642208013,20,2,device_6,192.168.92.241,Jaipur,0
432.1916194678851,3,0,device_81,192.168.32.33,Delhi,0
124.50597755245087,1,1,device_68,192.168.200.234,Mumbai,0
154.30765454211937,1,3,device_22,192.168.26.42,Kolkata,1
1433.4305470790937,4,2,device_32,192.168.178.61,Bangalore,0
962.905679748035,22,3,device_22,192.168.41.185,Mumbai,1
